mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.38300347328186035,0.00440402674211667,0.04958897829055786,0.0008362059718380392,0.6,0.0,300,3,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.7422773759104647,0.7435539367878915,0.7488609605461124,0.7260980806746291,0.7401975884797745,0.008506478790154837,46,0.8561133404307592,0.8573417410531488,0.8574938574938575,0.848976248976249,0.8549812969885036,0.0035080899525247178,46,0.6354015355882964,0.6379883624272652,0.6447529603919967,0.6084925690021231,0.6316588568524204,0.013804009609620183,46
0.3787592053413391,0.003885259272524482,0.04817056655883789,0.0007812488816845143,1.0,1.0,300,3,0.01,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.8}",0.7416909330761421,0.7422139144509314,0.7486165733165927,0.7274420240640813,0.7399908612269369,0.007741260122271311,47,0.8561133404307592,0.8561952338055852,0.8576576576576577,0.849058149058149,0.8547560952380377,0.003346598626726353,47,0.6346433770014556,0.6353820598006644,0.6445807770961145,0.6104417670682731,0.631261995241627,0.012641998713161233,47
0.7307244539260864,0.0215974111684161,0.060515403747558594,0.0008529344444377472,0.6,1.0,300,7,0.1,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7981337578195755,0.7994448770999296,0.7978945437593374,0.7904993659434708,0.7964931361555783,0.0035104714311028798,19,0.870608467774957,0.8722463352714765,0.8706797706797706,0.8677313677313677,0.870316485364393,0.0016297533393811797,27,0.7091310751104566,0.7119645494830132,0.7089400921658986,0.699199105978767,0.707308705684534,0.004832828908613733,23
0.3058742880821228,0.015762177208136705,0.046380460262298584,0.0023580121697400133,0.8,0.0,200,3,0.01,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1.0}",0.7333600921478813,0.7321430137241071,0.7361359080467158,0.7187843226206962,0.7301058341348502,0.006694749999849598,49,0.8521824584391122,0.8519367783146343,0.8524160524160524,0.8457002457002457,0.8505588837175112,0.0028102503160333356,49,0.6207186383694053,0.6188870151770658,0.6245833333333334,0.5958815958815958,0.6150176456903501,0.011237928191148211,49
0.41835135221481323,0.04262233911407108,0.05511069297790527,0.006088026577832199,0.8,1.0,300,3,0.05,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7893869634061882,0.7809235442125396,0.7898470871574197,0.7750681146501547,0.7838064273565756,0.006170516137405434,30,0.8717549750225206,0.86708705265744,0.8718263718263718,0.8638820638820639,0.8686376158470991,0.003350582547155349,32,0.702054794520548,0.6891400114920513,0.702528036494963,0.6801385681293303,0.6934653526592232,0.009383796032447147,31
0.7182432413101196,0.011296036681663783,0.06107884645462036,0.0008538021044088155,0.6,5.0,300,7,0.05,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.8043454465325137,0.8010557113139863,0.7975134235149606,0.7932044969376042,0.7990297695747661,0.004141073777421704,8,0.8766685775120793,0.8757677503889936,0.8711711711711712,0.8705978705978706,0.8735513424175286,0.0026934100078790583,13,0.7209043736100815,0.7170304047752285,0.7090808211577585,0.7045624532535527,0.7128945131991553,0.006427109242406046,9
0.520846962928772,0.026311691179530763,0.05533933639526367,0.0008750791893601607,0.6,1.0,300,5,0.05,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.8016920022497593,0.7942898355042126,0.7986006905422658,0.7895629829485662,0.796036377811201,0.004569382853581168,22,0.8769142576365572,0.8731471623945622,0.8746109746109746,0.8696969696969697,0.8735923410847659,0.0026193914442506263,12,0.7188026192703462,0.7081213491614848,0.7135640785781104,0.7002072734124741,0.710173830105604,0.0068828540137476435,18
0.5531449913978577,0.03688365468388534,0.05553656816482544,0.0018023029574525118,0.6,1.0,300,5,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.7648397208535793,0.7611715195432927,0.7659827165783695,0.7489911028692605,0.7602462649611255,0.006736866555544861,40,0.8663500122840062,0.8629104905413152,0.8646191646191647,0.8575757575757575,0.8628638562550609,0.0032863564060349824,41,0.6712328767123288,0.6639903653151344,0.6709137965359347,0.6450295978771178,0.6627916591101289,0.010655409269269302,40
0.3683484196662903,0.0012078370797180338,0.04883420467376709,0.0010184852908224629,0.6,0.0,300,3,0.01,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1.0}",0.7490817891290464,0.7433482627107685,0.7518441358619039,0.7329561935030872,0.7443075953012015,0.007234760053558197,45,0.8580787814265826,0.856850380804193,0.8586404586404587,0.851023751023751,0.8561483429737464,0.0030286768103330412,45,0.6455307833912866,0.6373443983402489,0.6493295408370581,0.6193764385854781,0.6378952902885179,0.011535750851885056,45
0.5213636755943298,0.014194688246374485,0.054109811782836914,0.0013299153007378316,0.6,0.0,200,7,0.05,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.8042241789597685,0.7988368628957628,0.7961698097262432,0.7924373504395948,0.7979170505053423,0.004292606647624007,14,0.877733191384817,0.8756039636393416,0.8730548730548731,0.8706797706797706,0.8742679496897006,0.002652329957248659,5,0.7219221456509592,0.7148488830486203,0.7097378277153558,0.7039189949371836,0.7126069628380297,0.006624038791916271,10
