mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.5687589049339294,0.0019075251540442103,0.04486525058746338,0.00023700878443248788,1.0,1.0,300,5,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7280783943350156,0.7313821374075191,0.7326811218809501,0.7224535303587508,0.728648795995559,0.003950869577868221,9,0.9097584712023357,0.9103777758117314,0.9100238874635053,0.9085117678287029,0.9096679755765689,0.0007027615989095474,4,0.5599654874892148,0.5650493774151997,0.5659411011523687,0.5508253692441355,0.5604453338252297,0.006003637375376829,8
0.3112604022026062,0.0024152154120581693,0.043437659740448,0.00040545960048208424,1.0,5.0,200,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.6984298912260072,0.7015658040746404,0.7009634158718041,0.6964873013803704,0.6993616031382055,0.002034330570736071,29,0.9078120852870919,0.9063965318941873,0.9084313898964876,0.907273049017873,0.90747826402391,0.000747017932165343,29,0.5189289012003694,0.5203989120580236,0.5236999539806719,0.515263644773358,0.5195728530031057,0.003028996761834394,29
0.43793678283691406,0.0019007756328794628,0.04487687349319458,0.0017052956526897743,0.6,5.0,200,5,0.05,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.7073116682665295,0.7068382650182093,0.7100337106563845,0.706781641952589,0.707741321473428,0.001339416457675158,25,0.9084313898964876,0.9070158365035831,0.9105547199858445,0.9080693682534065,0.9085178286598303,0.0012858358281053995,21,0.5318860244233379,0.528488111260655,0.539827036868457,0.5305015815634885,0.5326756885289846,0.004301973295706035,25
0.3314438462257385,0.0016466726690330697,0.0431249737739563,0.0009568401387639553,0.6,0.0,200,3,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.5641111455183911,0.5726598009743474,0.5644657417631939,0.5722587383541667,0.5683738566525248,0.004089795006072837,50,0.8942758559674423,0.896045297708573,0.8937450234451031,0.8953282604848699,0.894848609401497,0.0008955552084383916,50,0.2275371687136393,0.2530197075651621,0.22864482980089917,0.25173940543959517,0.24023527787982393,0.01215901986548913,50
0.4307846426963806,0.00733456884678959,0.04516315460205078,0.0030061933870032245,1.0,0.0,300,3,0.01,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.5816693169366729,0.5974641531466518,0.5811033253203307,0.597741625459694,0.5894946052158373,0.008111346251715754,47,0.8963107139697426,0.897549323188534,0.8953375210121207,0.8974517784462926,0.8966623341541724,0.0009067439623303558,48,0.27832512315270935,0.3196239717978848,0.2764525993883792,0.32023460410557186,0.2986590746111363,0.021281608907392224,47
0.80828857421875,0.014020583481772562,0.04897505044937134,0.0038061359132629817,1.0,0.0,300,7,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7313645927261798,0.723144056915401,0.7470010315415412,0.722668711098445,0.7310445980703918,0.009839768782947615,5,0.9086083340706007,0.90683889232947,0.9109970804211271,0.905414970801628,0.9079648194057064,0.0020843558761819646,24,0.5613588110403397,0.5482625482625483,0.5836092715231788,0.5449127288207748,0.5595358399117104,0.015196840262639899,9
0.42944663763046265,0.0015090745575365556,0.04583972692489624,0.003970443061565711,1.0,5.0,200,5,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7204364540736325,0.721626195671928,0.7281372647032538,0.7139726502930217,0.721043141185459,0.0050255957789006435,18,0.9084313898964876,0.9076351411129788,0.9112624966822968,0.9086002477437621,0.9089823188588814,0.0013659794877726983,9,0.5482322130074203,0.548051948051948,0.5633434915106661,0.5406847487772344,0.5500781003368171,0.008241939238302078,18
0.6649835705757141,0.0028321503486745596,0.04458904266357422,0.00025792896107855657,1.0,0.0,200,7,0.01,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1.0}",0.6395937455143592,0.6492319522069239,0.6401593436305718,0.6346534976155033,0.6409096347418395,0.005260577937447007,40,0.9024152879766434,0.9032115367601522,0.9029461204989826,0.9006370553884269,0.9023025001560512,0.0010033720720540081,40,0.415474297827239,0.4343329886246122,0.41741901221455124,0.403611258629846,0.4177093893240621,0.010956519698806599,40
0.5762153267860413,0.010401457948235398,0.04461467266082764,0.00015356724647210096,1.0,0.0,300,5,0.1,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.6}",0.7220495037394044,0.7222097931607119,0.7316475354336791,0.7215693868826912,0.7243690548041216,0.004208834420943091,15,0.9089622224188268,0.9069273644165265,0.9099354153764487,0.9086887276588215,0.9086284324676559,0.001085919895760039,18,0.55124291321413,0.5473321858864028,0.564585115483319,0.5501307759372276,0.5533227476302698,0.006656616147717665,15
0.6116271615028381,0.01464371311892336,0.04420214891433716,0.00036456100617537787,0.8,0.0,200,7,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7328774520302646,0.727304420001634,0.7408267404044673,0.7297496657460155,0.7326895695455954,0.005096364375123978,3,0.9089622224188268,0.9078120852870919,0.9099354153764487,0.9080693682534065,0.9086947728339434,0.0008338152363461199,16,0.5637982195845698,0.5550811272416738,0.5747702589807853,0.5584360390990225,0.5630214112265128,0.007461779313368827,3
0.9204360842704773,0.005556832383453757,0.04807901382446289,8.485775766633754e-05,1.0,0.0,300,7,0.01,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.8}",0.670594818506145,0.6657155782067623,0.6622153604260675,0.660787687326241,0.664828361116304,0.0037813358181775867,37,0.9067504202424135,0.9027691763248695,0.9054233389365655,0.9039108122456202,0.9047134369373672,0.001506454244128804,37,0.4761431411530815,0.46153846153846156,0.4603735487127713,0.45536609829488467,0.46335531242479977,0.007738668618939887,37
0.3302578330039978,0.0021971207761205067,0.04467135667800903,0.00028616355076325193,0.8,0.0,200,3,0.05,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.6841930075615682,0.6811046510306041,0.6735575837994963,0.6739574459054265,0.6782031720742737,0.004579966987284527,35,0.908165973635318,0.9044501459789437,0.9069273644165265,0.9051495310564502,0.9061732537718097,0.0014625939271269443,35,0.49951783992285437,0.4881516587677725,0.4812623274161736,0.4785992217898833,0.48688276197417096,0.008084887390179868,35
0.31360262632369995,0.0026410360891669458,0.045670390129089355,0.0033322127136282726,1.0,1.0,200,3,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.679403953745096,0.6800150997939959,0.6768630988356152,0.6756756326571449,0.677989446257963,0.0017837107090527581,36,0.906661948155357,0.9054233389365655,0.9063965318941873,0.9047071314811538,0.9057972376168159,0.0007802258577577587,36,0.4895984518626028,0.48827190043082813,0.48540856031128404,0.4804630969609262,0.4859355023914103,0.00350359971238527,36
0.44687825441360474,0.0022835763142900482,0.04712367057800293,0.00408841893403514,0.6,0.0,200,5,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.586736395217479,0.5936995495677794,0.5815770997777869,0.5930428936541767,0.5887639845543056,0.00496062738967953,48,0.897726267362647,0.8984340440590993,0.8967530744050252,0.8984250575119448,0.8978346108346791,0.0006872784780992102,46,0.29253365973072215,0.31092436974789917,0.2782931354359926,0.309265944645006,0.297754277389905,0.013341295950955834,48
0.42677927017211914,0.005173883500153913,0.045100510120391846,0.0002587369662211381,0.6,0.0,300,3,0.05,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.6998100096689004,0.6923559073889406,0.6902724951035859,0.6895291339107867,0.6929918865180534,0.004070534916844295,32,0.9096699991152791,0.9057772272847916,0.9080775015482615,0.905414970801628,0.90723492468749,0.0017375728114008534,32,0.5244527247321844,0.5067160722556739,0.5082820634169427,0.5020959478341872,0.5103867020597471,0.008433454606884048,32
0.41866523027420044,0.0003587208724709894,0.04570561647415161,0.0005644850102840636,1.0,1.0,300,3,0.05,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.6845536777062501,0.6925838366724311,0.683592847069801,0.6828617143515473,0.6858980189500073,0.003906416996720455,34,0.9064850039812439,0.9056002831106785,0.9072812527647527,0.9063882498672802,0.9064386974309888,0.0005952997808323078,34,0.4969062351261304,0.5067036523347203,0.4971209213051823,0.494263862332696,0.49874866777468224,0.004728619667417014,34
0.33045393228530884,0.006666739462993056,0.04763394594192505,0.004464833409800369,1.0,0.0,200,3,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.6979013908574552,0.7004311595965769,0.7003807312281404,0.7006977646670042,0.6998527615872941,0.0011330461297746478,28,0.9074581969388658,0.9061311156330177,0.9091391665929399,0.9083348079985843,0.907765821790852,0.001115428003283085,25,0.5175276752767528,0.5183840217884703,0.5243168133395091,0.5230202578268877,0.520812192057905,0.002908693268061367,28
0.43719834089279175,0.014146747377978677,0.04509216547012329,0.0005874975919195107,1.0,1.0,200,5,0.1,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.6}",0.7123561999266079,0.7226055526680724,0.7228190318656966,0.7141278775402545,0.7179771655001579,0.004776973661617297,21,0.9092276386799965,0.9087852782447138,0.9105547199858445,0.9077154485931693,0.9090707713759311,0.00101797802056257,8,0.5399103139013453,0.551544149630274,0.5556043956043956,0.5391073795846222,0.5465415596801593,0.00718333758552623,20
0.6301223635673523,0.011690758855393172,0.04529386758804321,0.0003275006320525254,0.6,1.0,200,7,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.5917308316967139,0.6003345842729022,0.5914805802080352,0.5966246411127853,0.5950426593226091,0.0036798011463294506,45,0.8984340440590993,0.8991418207555516,0.8986109882332124,0.8989559370023005,0.898785697512541,0.0002783831584735924,43,0.3059250302297461,0.3278301886792453,0.3054545454545455,0.31861575178997614,0.31445637903837825,0.009353823902052734,45
